build_failed,gh_is_pr,git_prev_commit_resolution_status,gh_team_size,git_num_all_built_commits,gh_num_commit_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,gh_num_commits_on_files_touched,gh_sloc,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,gh_by_core_team_member,year_of_start,month_of_start,day_of_start,hour_of_start,elapsed_days_last_build,same_committer,proj_fail_rate_history,proj_fail_rate_recent,comm_fail_rate_history,comm_fail_rate_recent,comm_avg_experience,totalNumberOfRevisions,no_config_edited,num_files_edited,num_distinct_authors,prev_build_result,day_week
0,0,1,27,1,0,0,0,0,0,1,0,0,1,0,0,5,48748,7.384918356,0.123081973,0.041027324,1,2013,2,20,10,1,1,0,0,0,0,2,1,0,1,1,0,4
0,0,1,27,1,0,9,0,0,0,1,0,0,1,0,0,1,48748,7.384918356,0.123081973,0.041027324,0,2013,2,20,10,0,0,0,0,0,0,1,1,0,1,1,0,4
0,0,1,27,1,0,581,0,1,1,11,0,0,13,0,0,53,48704,7.391590013,0.123193167,0.041064389,1,2013,2,20,12,0,0,0,0,0,0,5,13,0,13,1,0,4
0,0,1,27,1,0,2,0,0,0,2,0,0,2,0,0,57,48704,7.391590013,0.123193167,0.041064389,1,2013,2,20,13,0,0,0,0,0,0,3,2,0,2,1,0,4
0,0,1,27,1,0,73,0,1,0,8,0,0,8,1,0,68,48704,7.391590013,0.123193167,0.041064389,1,2013,2,20,16,0,0,0,0,0,0,1,9,0,9,1,0,4
0,1,1,27,1,0,551,0,4,0,12,0,0,16,0,0,22,48896,7.362565445,0.122709424,0.040903141,0,2013,2,20,19,0,0,0,0,0,0,2,16,0,16,1,0,4
0,0,1,27,1,0,18,0,0,0,3,0,0,3,0,0,13,48898,7.362264305,0.122704405,0.040901468,1,2013,2,20,20,0,0,0,0,0,0,6,3,0,3,1,0,4
0,0,1,27,1,0,193,0,5,0,15,0,0,20,0,0,89,48898,7.362264305,0.122704405,0.040901468,1,2013,2,21,2,1,1,0,0,0,0,7,20,0,20,1,0,5
0,1,1,27,1,0,214,0,0,0,5,0,0,5,0,0,15,48963,7.352490656,0.122541511,0.04084717,0,2013,2,21,13,0,0,0,0,0,0,3,5,0,5,1,0,5
0,0,2,27,1,0,214,0,0,0,5,0,0,5,0,0,16,48963,7.352490656,0.122541511,0.04084717,1,2013,2,21,13,-1,0,0,0,0,0,0,1,0,1,1,0,5
0,0,1,27,1,0,0,0,0,0,1,0,0,1,0,0,7,48898,7.362264305,0.122704405,0.040901468,1,2013,2,21,13,0,0,0,0,0,0,4,1,0,1,1,0,5
0,0,1,27,1,0,25,0,1,1,0,0,0,3,0,0,8,48963,7.352490656,0.122541511,0.04084717,1,2013,2,22,15,1,0,0,0,0,0,0,3,0,3,1,0,6
0,0,1,27,1,0,2950,0,19,0,21,0,0,40,0,0,50,50046,7.193382088,0.119889701,0.039963234,0,2013,2,22,16,0,0,0,0,0,0,0,40,0,40,1,0,6
0,0,1,27,1,0,425,0,1,2,13,0,0,15,1,0,128,50014,7.197984564,0.119966409,0.039988803,1,2013,2,22,16,0,0,0,0,0,0,1,16,0,16,1,0,6
0,0,1,27,1,0,254,0,0,0,1,0,0,1,0,0,4,50040,7.194244604,0.119904077,0.039968026,1,2013,2,22,16,0,1,0,0,0,0,2,1,0,1,1,0,6
0,0,1,27,1,0,18,0,0,0,3,0,0,2,1,0,74,50040,7.194244604,0.119904077,0.039968026,0,2013,2,23,12,1,0,0,0,0,0,1,3,0,3,1,0,7
0,0,1,27,1,0,59,0,1,0,4,0,0,5,0,0,6,50043,7.193813321,0.119896889,0.03996563,1,2013,2,24,11,1,0,0,0,0,0,0,5,0,5,1,0,1
0,0,1,27,1,0,58,0,0,0,2,0,0,2,0,0,10,50079,7.188641946,0.119810699,0.0399369,0,2013,2,24,20,0,0,0,0,0,0,0,2,0,2,1,0,1
0,0,1,27,1,0,4,0,0,0,6,0,0,6,0,0,48,50079,7.188641946,0.119810699,0.0399369,1,2013,2,25,11,1,0,0,0,0,0,3,8,0,8,1,0,2
0,0,1,27,1,0,72,0,0,0,4,0,0,4,0,0,18,50112,7.183908046,0.119731801,0.0399106,1,2013,2,25,17,0,0,0,0,0,0,1,4,0,4,1,0,2
0,0,1,27,1,0,69,0,1,0,4,0,0,5,0,0,13,50106,7.184768291,0.119746138,0.039915379,0,2013,2,26,10,1,0,0,0,0,0,2,5,0,5,1,0,3
0,0,1,27,1,0,408,0,6,0,0,0,0,6,0,0,0,50407,7.141865217,0.119031087,0.039677029,1,2013,2,26,13,0,0,0,0,0,0,0,6,0,6,1,0,3
0,0,1,27,1,0,229,0,2,0,5,0,0,7,0,0,17,50532,7.124198528,0.118736642,0.039578881,0,2013,2,27,1,1,0,0,0,0,0,1,7,0,7,1,0,4
0,0,1,27,1,0,3607,0,3,1,19,0,0,24,0,0,72,50632,7.110127982,0.118502133,0.039500711,1,2013,2,27,1,0,0,0,0,0,0,4,24,0,24,1,0,4
0,0,1,27,1,0,33,0,0,0,4,0,0,3,1,0,77,50627,7.110830189,0.118513836,0.039504612,0,2013,2,27,10,0,0,0,0,0,0,3,4,0,4,1,0,4
0,0,1,27,1,0,34,0,0,0,3,0,0,3,0,0,12,50635,7.109706725,0.118495112,0.039498371,0,2013,2,27,15,0,0,0,0,0,0,2,3,0,3,1,0,4
0,0,1,27,1,0,67,0,0,0,3,0,0,3,0,0,18,50644,7.108443251,0.118474054,0.039491351,1,2013,2,27,15,0,0,0,0,0,0,5,3,0,3,1,0,4
0,0,1,27,1,0,480,0,0,0,7,0,0,7,0,0,50,50644,7.108443251,0.118474054,0.039491351,1,2013,2,27,23,0,1,0,0,0,0,6,7,0,7,1,0,4
0,0,1,27,1,0,2,0,0,0,1,0,0,1,0,0,30,50644,7.108443251,0.118474054,0.039491351,1,2013,2,27,23,0,1,0,0,0,0,7,1,0,1,1,0,4
0,0,1,27,1,0,616,0,1,0,1,0,0,2,0,0,34,50688,7.102272727,0.118371212,0.039457071,1,2013,2,28,17,1,1,0,0,0,0,8,2,0,2,1,0,5
0,1,1,27,1,0,1720,0,23,0,5,0,0,28,0,0,43,51971,6.926940024,0.115449,0.038483,1,2013,3,1,16,1,0,0,0,0,0,1,28,0,28,1,0,6
0,0,1,27,1,0,4,0,0,0,2,0,0,2,0,0,3,51971,6.926940024,0.115449,0.038483,1,2013,3,2,23,1,0,0,0,0,0,9,2,0,2,1,0,7
0,0,2,27,1,0,36,0,0,0,3,0,0,3,0,0,2,51991,6.924275355,0.115404589,0.038468196,1,2013,3,2,23,-1,0,0,0,0,0,0,32,0,32,2,0,7
0,0,1,27,1,0,243,0,0,0,7,0,0,7,0,0,52,51991,6.924275355,0.115404589,0.038468196,1,2013,3,3,2,1,0,0,0,0,0,1,7,0,7,1,0,1
0,0,1,27,1,0,4002,0,2,17,24,0,0,43,0,0,35,50510,7.127301524,0.118788359,0.03959612,1,2013,3,3,22,0,1,0,0,0,0,2,43,0,43,1,0,1
0,0,1,27,1,0,269,0,4,0,2,0,0,6,0,0,28,50510,7.127301524,0.118788359,0.03959612,1,2013,3,4,13,1,0,0,0,0,0,0,6,0,6,1,0,2
0,0,1,27,1,0,196,0,1,0,3,0,0,4,0,0,35,50564,7.119689898,0.118661498,0.039553833,1,2013,3,4,13,0,0,0,0,0,0,3,4,0,4,1,0,2
0,0,1,27,1,0,2,0,0,0,1,0,0,1,0,0,4,50510,7.127301524,0.118788359,0.03959612,1,2013,3,4,13,0,1,0,0,0,0,1,1,0,1,1,0,2
0,0,1,27,1,0,2,0,4,0,1,0,0,5,0,0,1,50510,7.127301524,0.118788359,0.03959612,1,2013,3,4,13,0,1,0,0,0,0,2,5,0,5,1,0,2
0,0,2,27,1,0,370,0,1,0,8,0,0,8,1,0,86,50591,7.115890178,0.11859817,0.039532723,1,2013,3,4,14,-1,0,0,0,0,0,0,20,0,20,2,0,2
0,0,1,27,1,0,6,0,0,0,1,0,0,1,0,0,2,50591,7.115890178,0.11859817,0.039532723,1,2013,3,4,14,0,0,0,0,0,0,1,1,0,1,1,0,2
0,0,1,27,1,0,6,0,0,0,1,0,0,1,0,0,3,50591,7.115890178,0.11859817,0.039532723,1,2013,3,4,14,0,1,0,0,0,0,2,1,0,1,1,0,2
0,0,1,27,1,0,24,0,0,0,3,0,0,3,0,0,36,50598,7.114905727,0.118581762,0.039527254,1,2013,3,4,15,0,1,0,0,0,0,3,3,0,3,1,0,2
0,0,1,27,1,0,1035,0,0,0,7,0,0,7,0,0,55,50598,7.114905727,0.118581762,0.039527254,1,2013,3,4,16,0,1,0,0,0,0,4,7,0,7,1,0,2
0,0,1,27,1,0,10,0,0,0,3,0,0,2,1,0,78,50598,7.114905727,0.118581762,0.039527254,1,2013,3,4,17,0,1,0,0,0,0,5,3,0,3,1,0,2
0,0,1,27,1,0,0,0,0,0,1,0,0,1,0,0,2,50598,7.114905727,0.118581762,0.039527254,1,2013,3,4,22,0,0,0,0,0,0,0,1,0,1,1,0,2
0,0,1,27,1,0,0,0,0,0,1,0,0,1,0,0,3,50598,7.114905727,0.118581762,0.039527254,1,2013,3,4,23,0,1,0,0,0,0,1,1,0,1,1,0,2
0,0,1,28,1,0,2,0,0,0,1,0,0,1,0,0,1,51037,7.053706135,0.117561769,0.039187256,1,2013,3,6,13,0,0,0,0,0,0,1,1,0,1,1,0,4
0,0,1,28,1,0,0,0,0,0,1,0,0,1,0,0,4,51037,7.053706135,0.117561769,0.039187256,1,2013,3,6,13,0,0,0,0,0,0,1.8,43,0,41,5,0,4
0,1,1,28,1,0,1549,0,13,5,12,0,0,35,0,0,80,51380,7.006617361,0.116776956,0.038925652,1,2013,3,6,17,0,0,0,0,0,0,0,31,0,31,1,0,4
0,0,1,28,1,0,14,0,1,0,2,0,0,3,0,0,26,51375,7.00729927,0.116788321,0.03892944,1,2013,3,6,17,0,0,0,0,0,0,7,3,0,3,1,0,4
0,0,1,28,1,0,4,0,0,0,1,0,0,1,0,0,11,51375,7.00729927,0.116788321,0.03892944,0,2013,3,7,9,1,0,0,0,0,0,2,1,0,1,1,0,5
0,0,1,28,1,0,135,0,0,0,3,0,0,3,0,0,45,51413,7.002120086,0.116702001,0.038900667,1,2013,3,7,11,0,0,0,0,0,0,2,3,0,3,1,0,5
0,0,1,28,1,0,5,0,0,0,1,0,0,1,0,0,9,51415,7.00184771,0.116697462,0.038899154,1,2013,3,7,11,0,0,0,0,0,0,3,1,0,1,1,0,5
0,0,1,28,1,0,599,0,0,0,15,0,0,14,1,0,127,51455,6.996404625,0.116606744,0.038868915,1,2013,3,7,13,0,0,0,0,0,0,8,15,0,15,1,0,5
0,0,1,28,1,0,79,0,0,0,8,0,0,8,0,0,58,51455,6.996404625,0.116606744,0.038868915,1,2013,3,7,14,0,1,0,0,0,0,9,8,0,8,1,0,5
0,0,1,28,1,0,394,0,1,0,3,0,0,3,1,0,74,51644,6.970800093,0.116180002,0.038726667,1,2013,3,7,16,0,0,0,0,0,0,1,4,0,4,1,0,5
1,0,1,28,2,0,86,0,1,0,4,0,0,6,0,0,42,51684,6.965405154,0.116090086,0.038696695,1,2013,3,8,11,1,1,0,0,0,0,2,6,0,6,1,0,6
0,0,1,28,1,0,30,0,0,0,2,0,0,2,0,0,41,51683,6.965539926,0.116092332,0.038697444,1,2013,3,8,15,0,1,0.041666668,0,0.33333334,0.33333334,3,2,0,2,1,1,6
0,0,1,28,1,0,208,0,0,0,7,0,0,7,0,0,46,51713,6.961499043,0.116024984,0.038674995,1,2013,3,8,15,0,0,0.04,0,0,0,10,7,0,7,1,0,6
0,0,1,28,1,0,111,0,0,0,3,0,0,2,1,0,111,51719,6.960691429,0.116011524,0.038670508,1,2013,3,8,17,0,1,0.03846154,0,0,0,11,3,0,3,1,0,6
0,0,1,28,1,0,0,0,1,3,1,0,0,0,1,2,36,51719,6.960691429,0.116011524,0.038670508,1,2013,3,9,13,1,1,0.037037037,0,0,0,12,5,0,5,1,0,7
0,0,1,28,1,0,808,0,0,0,1,0,0,1,0,0,10,51806,6.949002046,0.115816701,0.038605567,1,2013,3,9,15,0,0,0.035714287,0,0,0,4,1,0,1,1,0,7
0,0,1,28,1,0,23,0,0,0,3,0,0,2,0,1,37,51810,6.948465547,0.115807759,0.038602586,1,2013,3,10,20,1,1,0.03448276,0,0,0,5,3,0,3,1,0,1
0,0,2,28,1,0,1640,0,6,3,20,0,0,30,0,0,63,51951,6.929606745,0.115493446,0.038497815,1,2013,3,10,22,-1,0,0,0,0,0,0,33,0,33,2,0,1
0,0,1,28,1,0,20,0,0,0,1,0,0,1,0,0,12,51811,6.948331435,0.115805524,0.038601841,1,2013,3,10,22,0,1,0.033333335,0,0,0,6,1,0,1,1,0,1
0,0,1,28,1,0,77,0,0,0,3,0,0,3,0,0,46,51960,6.928406467,0.115473441,0.038491147,1,2013,3,11,12,1,0,0,0,0,0,0,3,0,3,1,0,2
0,0,1,28,1,0,2403,0,2,2,11,0,0,16,0,0,31,51920,6.933744222,0.115562404,0.038520801,1,2013,3,11,13,0,0,0,0,0,0,1,16,0,16,1,0,2
0,0,1,28,1,0,2,0,0,0,1,0,0,1,0,0,4,51920,6.933744222,0.115562404,0.038520801,1,2013,3,11,16,0,0,0,0,0,0,0,1,0,1,1,0,2
1,0,1,28,1,0,298,0,0,0,10,0,0,10,1,0,94,51972,6.926806742,0.115446779,0.03848226,1,2013,3,11,19,0,0,0,0,0,0,2,11,0,11,1,0,2
1,1,1,28,1,0,22,0,1,0,0,0,0,1,0,0,0,51982,6.925474203,0.11542457,0.038474857,1,2013,3,12,6,1,0,0.2,0.2,0,0,0,1,0,1,1,1,3
0,1,1,28,1,0,22,0,0,1,0,0,0,1,0,0,3,51962,6.928139794,0.115468997,0.038489666,1,2013,3,12,6,1,0,0.2,0.2,0,0,0,1,0,1,1,1,3
0,0,2,28,1,0,22,0,0,1,0,0,0,1,0,0,4,51972,6.926806742,0.115446779,0.03848226,1,2013,3,12,6,-1,0,0,0,0,0,0,1,0,1,1,0,3
0,0,1,28,1,0,2,0,1,0,1,0,0,1,0,1,14,51972,6.926806742,0.115446779,0.03848226,1,2013,3,12,12,0,0,0,0,0,0,0,2,0,2,1,0,3
0,0,1,28,1,0,0,0,0,0,1,0,0,0,0,1,28,51972,6.926806742,0.115446779,0.03848226,1,2013,3,12,12,0,0,0,0,0,0,0,1,0,1,1,0,3
0,0,1,28,1,0,0,0,7,0,0,0,0,0,0,7,0,51972,6.926806742,0.115446779,0.03848226,1,2013,3,12,12,0,1,0,0,0,0,1,7,0,7,1,0,3
0,0,1,28,1,0,14,0,0,0,5,0,0,4,0,1,66,51972,6.926806742,0.115446779,0.03848226,1,2013,3,12,13,0,1,0,0,0,0,2,5,0,5,1,0,3
0,0,1,28,1,0,0,0,0,0,1,0,0,0,0,1,30,51972,6.926806742,0.115446779,0.03848226,1,2013,3,12,13,0,1,0,0,0,0,3,1,0,1,1,0,3
0,0,1,28,1,0,21,0,4,1,3,0,0,1,0,7,5,51966,6.927606512,0.115460109,0.038486703,1,2013,3,12,17,0,0,0,0,0,0,1,8,0,8,1,0,3
0,0,1,28,1,0,18,0,0,0,1,0,0,1,0,0,11,51977,6.926140408,0.115435673,0.038478558,0,2013,3,12,19,0,0,0,0,0,0,0,1,0,1,1,0,3
0,0,1,28,1,0,0,0,0,0,3,0,0,0,0,3,2,51977,6.926140408,0.115435673,0.038478558,1,2013,3,12,22,0,0,0,0,0,0,2,3,0,3,1,0,3
0,0,1,28,1,0,133,0,0,0,8,0,0,7,1,0,116,52017,6.920814349,0.115346906,0.038448969,1,2013,3,13,1,1,0,0,0,0,0,4,8,0,8,1,0,4
0,0,1,28,1,0,100,0,0,0,7,0,0,7,0,0,25,52044,6.917223887,0.115287065,0.038429022,0,2013,3,13,17,0,0,0,0,0,0,1,7,0,7,1,0,4
1,0,1,28,1,0,10,0,1,0,0,0,0,1,0,0,0,52044,6.917223887,0.115287065,0.038429022,1,2013,3,14,13,1,0,0,0,0,0,3,1,0,1,1,0,5
0,0,1,28,1,0,0,0,0,0,1,0,0,1,0,0,6,52044,6.917223887,0.115287065,0.038429022,1,2013,3,14,19,0,1,0.083333336,0,0.25,0.25,4,1,0,1,1,1,5
0,0,1,28,1,0,143,0,3,0,3,0,0,6,0,0,52,52113,6.908065166,0.115134419,0.03837814,1,2013,3,15,8,1,0,0.07692308,0,0,0,0,6,0,6,1,0,6
0,1,1,28,2,0,252,0,1,0,8,0,0,10,0,0,29,52063,6.914699499,0.115244992,0.038414997,0,2013,3,15,10,2,1,0,0,0,0,2,19,0,13,1,0,6
0,0,2,28,1,0,238,0,1,0,7,0,0,10,0,0,31,52132,6.905547456,0.115092458,0.038364153,1,2013,3,15,10,-1,0,0,0,0,0,0,8,0,8,1,0,6
0,0,1,28,1,0,53,0,0,0,5,0,0,4,0,1,35,52157,6.902237475,0.115037291,0.038345764,1,2013,3,15,12,0,0,0,0,0,0,0,5,0,5,1,0,6
0,1,1,28,1,0,10,0,30,0,4,0,0,32,0,1,50,52132,6.905547456,0.115092458,0.038364153,1,2013,3,15,12,0,0,0,0,0,0,0,34,0,34,1,0,6
0,0,2,28,1,0,10,0,30,0,4,0,0,32,0,1,51,52157,6.902237475,0.115037291,0.038345764,1,2013,3,15,12,-1,0,0,0,0,0,0,5,0,5,1,0,6
0,0,1,28,2,0,15,0,0,0,1,0,0,1,0,0,14,52162,6.90157586,0.115026264,0.038342088,0,2013,3,15,13,0,0,0,0,0,0,0,4,0,2,1,0,6
0,0,1,28,1,0,123,0,0,0,1,0,0,1,0,0,17,52151,6.903031581,0.115050526,0.038350175,1,2013,3,15,21,0,0,0,0,0,0,0,1,0,1,1,0,6
0,0,1,28,1,0,4,0,0,0,1,0,0,1,0,0,7,52151,6.903031581,0.115050526,0.038350175,1,2013,3,15,22,0,1,0,0,0,0,1,1,0,1,1,0,6
0,0,1,28,1,0,2,0,0,0,1,0,0,1,0,0,5,52153,6.902766859,0.115046114,0.038348705,1,2013,3,15,22,0,1,0,0,0,0,2,1,0,1,1,0,6
0,1,1,28,1,0,939,0,4,0,11,0,0,14,1,0,111,52250,6.889952153,0.114832536,0.038277512,1,2013,3,16,14,1,0,0,0,0,0,0,15,0,15,1,0,7
0,0,1,28,1,0,19,0,2,0,3,0,0,2,0,3,24,52152,6.902899218,0.11504832,0.03834944,1,2013,3,16,15,1,1,0,0,0,0,3,5,0,5,1,0,7
0,0,2,28,1,0,939,0,4,0,11,0,0,14,1,0,112,52249,6.890084021,0.114834734,0.038278245,1,2013,3,16,17,-1,0,0,0,0,0,0,5,0,5,1,0,7
0,0,1,28,1,0,0,0,0,0,1,0,0,0,0,1,3,52152,6.902899218,0.11504832,0.03834944,1,2013,3,16,17,0,1,0,0,0,0,4,1,0,1,1,0,7
0,0,1,28,1,0,2,0,0,0,1,0,0,1,0,0,19,52250,6.889952153,0.114832536,0.038277512,0,2013,3,17,11,1,0,0,0,0,0,0,1,0,1,1,0,1
0,1,1,28,1,0,635,0,0,0,10,0,0,10,0,0,57,52228,6.892854408,0.114880907,0.038293636,1,2013,3,17,16,0,0,0,0,0,0,0,10,0,10,1,0,1
0,0,1,28,1,0,7,0,0,0,1,0,0,1,0,0,4,52250,6.889952153,0.114832536,0.038277512,1,2013,3,17,20,0,0,0,0,0,0,0,1,0,1,1,0,1
0,1,1,28,1,0,631,0,4,0,7,0,0,11,0,0,6,52581,6.846579563,0.114109659,0.038036553,1,2013,3,18,10,1,0,0,0,0,0,0,11,0,11,1,0,2
0,0,2,28,1,0,635,0,0,0,10,0,0,10,0,0,58,52228,6.892854408,0.114880907,0.038293636,1,2013,3,18,11,-1,0,0,0,0,0,0,1,0,1,1,0,2
0,0,2,28,1,0,631,0,4,0,7,0,0,11,0,0,7,52559,6.849445385,0.114157423,0.038052474,1,2013,3,18,11,-1,0,0,0,0,0,0,10,0,10,1,0,2
0,0,1,28,1,0,428,0,1,0,9,0,0,9,1,0,115,52631,6.840075241,0.114001254,0.038000418,1,2013,3,18,23,0,0,0,0,0,0,0,10,0,10,1,0,2
0,1,1,28,1,0,0,0,2,0,0,0,0,2,0,0,0,52631,6.840075241,0.114001254,0.038000418,1,2013,3,19,4,1,1,0,0,0,0,1,2,0,2,1,0,3
0,0,1,28,1,0,10,0,0,0,1,0,0,1,0,0,18,52641,6.838775859,0.113979598,0.037993199,1,2013,3,19,11,0,0,0,0,0,0,0,1,0,1,1,0,3
0,1,1,28,1,0,304,0,0,0,12,0,0,10,2,0,89,52654,6.837087401,0.113951457,0.037983819,1,2013,3,19,14,0,0,0,0,0,0,0,12,0,12,1,0,3
0,1,1,28,1,0,81,0,0,0,6,0,0,6,0,0,16,52689,6.832545693,0.113875762,0.037958587,1,2013,3,19,15,0,0,0,0,0,0,0,6,0,6,1,0,3
0,0,1,28,1,0,760,0,8,0,1,0,0,9,0,0,3,53197,6.767298908,0.112788315,0.037596105,0,2013,3,19,17,0,0,0,0,0,0,0,9,0,9,1,0,3
0,0,2,28,1,0,304,0,0,0,12,0,0,10,2,0,90,53210,6.765645555,0.112760759,0.03758692,1,2013,3,19,17,-1,0,0,0,0,0,0,9,0,9,1,0,3
0,0,2,28,1,0,81,0,0,0,6,0,0,6,0,0,17,53258,6.759547861,0.112659131,0.037553044,1,2013,3,19,17,-1,0,0,0,0,0,0,21,0,21,1,0,3
0,0,1,28,1,0,17501,0,26,119,19,0,0,171,1,0,195,44599,8.071929864,0.134532164,0.044844055,1,2013,3,20,0,1,1,0,0,0,0,1,165,0,165,1,0,4
0,0,1,28,1,0,70,0,0,0,7,0,0,6,1,0,94,44604,8.07102502,0.134517084,0.044839028,1,2013,3,20,1,0,1,0,0,0,0,2,7,0,7,1,0,4
0,0,1,28,1,0,311,0,0,0,7,0,0,7,0,0,60,44604,8.07102502,0.134517084,0.044839028,1,2013,3,20,12,0,1,0,0,0,0,3,7,0,7,1,0,4
0,0,1,28,1,0,63,0,0,0,3,0,0,3,0,0,37,44632,8.065961642,0.134432694,0.044810898,0,2013,3,20,14,0,0,0,0,0,0,0,3,0,3,1,0,4
0,1,1,28,1,0,4,0,0,0,3,0,0,2,1,0,93,44604,8.07102502,0.134517084,0.044839028,1,2013,3,20,14,0,0,0,0,0,0,0,3,0,3,1,0,4
0,0,2,28,1,0,4,0,0,0,3,0,0,2,1,0,94,44632,8.065961642,0.134432694,0.044810898,1,2013,3,20,14,-1,0,0,0,0,0,0,3,0,3,1,0,4
0,0,1,28,1,0,83,0,0,0,7,0,0,7,0,0,48,44658,8.061265619,0.134354427,0.044784809,1,2013,3,20,14,0,1,0,0,0,0,1,7,0,7,1,0,4
0,1,1,28,1,0,553,0,2,1,9,0,0,12,0,0,20,44731,8.048109812,0.134135164,0.044711721,1,2013,3,20,15,0,0,0,0,0,0,0,11,0,11,1,0,4
0,0,1,28,1,0,715,0,3,0,1,0,0,4,0,0,9,44658,8.061265619,0.134354427,0.044784809,1,2013,3,20,16,0,0,0,0,0,0,0,4,0,4,1,0,4
0,0,2,28,1,0,553,0,2,1,9,0,0,12,0,0,21,44731,8.048109812,0.134135164,0.044711721,1,2013,3,20,17,-1,0,0,0,0,0,0,4,0,4,1,0,4
0,0,1,28,1,0,219,0,1,0,5,0,0,6,0,0,56,44809,8.034100292,0.133901672,0.044633891,1,2013,3,21,1,1,0,0,0,0,0,0,6,0,6,1,0,5
0,0,1,28,1,0,4,0,0,0,1,0,0,1,0,0,8,44809,8.034100292,0.133901672,0.044633891,1,2013,3,21,12,0,0,0,0,0,0,0,1,0,1,1,0,5
0,0,1,28,1,0,2,0,0,0,1,0,0,1,0,0,3,44827,8.03087425,0.133847904,0.044615968,1,2013,3,21,15,0,0,0,0,0,0,0,7,0,7,2,0,5
0,1,1,28,1,0,4,0,0,0,1,0,0,1,0,0,3,44827,8.03087425,0.133847904,0.044615968,1,2013,3,21,20,0,0,0,0,0,0,1,1,0,1,1,0,5
0,0,1,28,1,0,174,0,1,0,13,0,0,14,0,0,94,44838,8.028904055,0.133815068,0.044605023,1,2013,3,21,22,0,0,0,0,0,0,0,14,0,14,1,0,5
